timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-06-01T14:33:01.041038,0.015625,-0.042236328,1.225585938,1.65648855,2.328244275,-3.450381679
2025-06-01T14:33:01.546582,-0.112548828,-0.013671875,0.868896484,2.152671756,3.190839695,-2.488549618
2025-06-01T14:33:02.052465,0.068603516,-0.04296875,1.139160156,2.72519084,2.641221374,-2.511450382
2025-06-01T14:33:02.558281,0.082275391,-0.049072266,1.049072266,1.603053435,2.900763359,-2.671755725
2025-06-01T14:33:03.063523,-0.137939453,-0.024414063,0.816650391,1.152671756,2.824427481,-2.290076336
2025-06-01T14:33:03.568754,0.108154297,-0.025878906,1.175048828,2.091603053,2.938931298,-3.687022901
2025-06-01T14:33:04.073984,-0.195800781,0.015625,0.88671875,1.083969466,2.435114504,-2.847328244
2025-06-01T14:33:04.579294,-0.198486328,-0.001953125,1.000732422,1.061068702,1.717557252,-5.13740458
2025-06-01T14:33:05.084889,0.170166016,0.017578125,1.122314453,1.778625954,2.305343511,-2.870229008
2025-06-01T14:33:05.592894,0.198242188,0.018066406,1.122558594,2.427480916,3.580152672,-2.27480916
2025-06-01T14:33:06.098774,-0.311279297,0.002929688,0.903564453,1.541984733,1.145038168,-4.030534351
2025-06-01T14:33:06.604558,-0.114257813,-0.027099609,0.914306641,1.72519084,1.977099237,-2.297709924
2025-06-01T14:33:07.109877,-0.199951172,0.024169922,0.813964844,0.603053435,1.832061069,-4.007633588
2025-06-01T14:33:07.615213,-0.181640625,0.007324219,0.870849609,0.755725191,2.06870229,-2.175572519
2025-06-01T14:33:08.120593,0.010009766,-0.01953125,1.152832031,1.755725191,3.015267176,-2.007633588
2025-06-01T14:33:08.628669,-0.088134766,-0.053955078,0.959228516,1.763358779,0.106870229,-3.557251908
2025-06-01T14:33:09.134204,-0.132324219,-0.012207031,0.843017578,1.648854962,2.79389313,-2.916030534
2025-06-01T14:33:09.640046,0.004150391,-0.000488281,1.199707031,2.244274809,3.091603053,-2.732824427
2025-06-01T14:33:10.145503,-0.213134766,-0.016357422,0.895019531,1.351145038,3.030534351,-2.816793893
2025-06-01T14:33:10.658195,-0.001708984,-0.076660156,1.130371094,1.992366412,2.404580153,-2.923664122
2025-06-01T14:33:11.163791,0.078125,0.026855469,1.106689453,3.801526718,2.641221374,-4.007633588
2025-06-01T14:33:11.669559,-0.15625,0.033447266,0.833251953,1.27480916,2.778625954,-2.86259542
2025-06-01T14:33:12.175271,0.024169922,-0.015136719,1.148925781,0.221374046,2.687022901,-0.160305344
2025-06-01T14:33:12.681771,-0.134033203,-0.041748047,0.899902344,1.664122137,3.671755725,-2.404580153
2025-06-01T14:33:13.186982,0.289306641,0.052001953,1.205322266,1.549618321,5.732824427,-4.732824427
2025-06-01T14:33:13.692199,-0.067138672,0.001464844,1.062011719,1.480916031,2.572519084,-2.603053435
2025-06-01T14:33:14.197419,-0.242675781,-0.091552734,0.899169922,1.022900763,2.503816794,-2.488549618
2025-06-01T14:33:14.705200,-0.202392578,-0.040771484,0.891113281,1.541984733,2.854961832,-2.664122137
2025-06-01T14:33:15.211253,-0.197998047,-0.024902344,0.865234375,1.473282443,3.671755725,-1.839694656
2025-06-01T14:33:15.716684,-0.030761719,-0.077880859,1.068115234,1.595419847,2.427480916,-3.091603053
2025-06-01T14:33:16.221986,-0.052490234,-0.023193359,1.05859375,2.366412214,2.65648855,-2.832061069
2025-06-01T14:33:16.727273,0.037841797,-0.052978516,1.017578125,1.702290076,2.916030534,-3.190839695
2025-06-01T14:33:17.232576,-0.000732422,-0.102294922,1.138183594,2.221374046,2.496183206,-2.480916031
2025-06-01T14:33:17.737906,-0.066894531,-0.050048828,0.935058594,2.72519084,2.625954198,-3.152671756
2025-06-01T14:33:18.245733,0.255859375,0.016845703,1.081054688,0.007633588,2.076335878,-0.694656489
2025-06-01T14:33:18.751282,0.106201172,0.146240234,1.118408203,6.839694656,2.290076336,-1.320610687
2025-06-01T14:33:19.256913,0.061035156,-0.073242188,1.18359375,-1.152671756,-1.541984733,-2.557251908
2025-06-01T14:33:19.762562,-0.262695313,-0.281005859,0.927734375,4.885496183,-0.755725191,-2.870229008
2025-06-01T14:33:20.267830,0.07421875,0.079833984,1.070800781,2.106870229,3.801526718,-2.839694656
2025-06-01T14:33:20.773132,-0.273193359,0.045410156,0.932128906,1.641221374,5.580152672,-0.06870229
2025-06-01T14:33:21.278439,-0.477050781,0.014648438,0.891601563,-1.763358779,3.27480916,2.946564885
2025-06-01T14:33:21.783792,-0.170166016,0.049316406,1.231689453,-2.045801527,-1.847328244,5.732824427
2025-06-01T14:33:22.289152,0.435058594,0.123291016,1.127929688,-1.229007634,0.099236641,8.389312977
2025-06-01T14:33:22.794813,-0.380371094,-0.095947266,0.938232422,-3.083969466,2.816793893,12.51145038
2025-06-01T14:33:23.301005,0.990722656,0.019775391,1.255615234,-2.419847328,1.648854962,18.87022901
2025-06-01T14:33:23.806490,0.762695313,-0.039306641,1.073242188,5.27480916,0.053435115,23.32061069
2025-06-01T14:33:24.311966,-0.318847656,-0.022949219,1.085205078,5.549618321,-0.129770992,21.1221374
2025-06-01T14:33:24.817243,0.481445313,0.046142578,0.910888672,4.488549618,2.816793893,-1.763358779
2025-06-01T14:33:25.325022,0.357177734,0.127197266,0.624267578,4.152671756,8.473282443,13.17557252
2025-06-01T14:33:25.831040,-0.170898438,-0.037109375,1.18359375,8.580152672,-12.80916031,-6.847328244
2025-06-01T14:33:26.336935,-0.342529297,-0.103515625,0.902832031,3.610687023,0.755725191,-15.98473282
2025-06-01T14:33:26.842616,0.484619141,0.108154297,0.883544922,-3.816793893,-3.351145038,-3.717557252
2025-06-01T14:33:27.347898,-0.368408203,-0.19140625,1.134277344,10.60305344,1.267175573,5.954198473
2025-06-01T14:33:27.853193,-0.151367188,-0.069091797,0.909912109,6.053435115,0.977099237,-20.1221374
2025-06-01T14:33:28.358469,0.313720703,0.036621094,1.111083984,-4.641221374,0.473282443,-9.702290076
2025-06-01T14:33:28.863834,-0.555419922,-0.059570313,0.823974609,4.541984733,1.129770992,-2.083969466
2025-06-01T14:33:29.371178,-0.371826172,0.009521484,1.13671875,-5.198473282,1.053435115,-3.93129771
2025-06-01T14:33:29.876639,0.835693359,0.173828125,0.958251953,-0.480916031,5.213740458,-0.72519084
2025-06-01T14:33:30.382367,-0.385009766,0.087890625,1.059814453,1.671755725,-1.13740458,4.030534351
2025-06-01T14:33:30.888494,-0.922363281,-0.38671875,1.008056641,4.954198473,-1.72519084,0.061068702
2025-06-01T14:33:31.393784,-0.921875,0.173095703,1.999938965,-2.595419847,-4.091603053,-0.488549618
2025-06-01T14:33:31.899025,-0.479980469,-0.104736328,1.103027344,3.244274809,2.969465649,-3.480916031
2025-06-01T14:33:32.404417,-0.015625,0.060546875,1.054199219,2.954198473,1.916030534,-7.778625954
2025-06-01T14:33:32.909700,-0.053222656,-0.017333984,1.21484375,-0.122137405,3.259541985,-5.511450382
2025-06-01T14:33:33.415563,0.582763672,-0.008544922,1.280761719,-1.534351145,3.381679389,-7.816793893
2025-06-01T14:33:33.921412,-0.688476563,-0.180664063,0.935791016,-0.221374046,1.312977099,3.236641221
2025-06-01T14:33:34.426693,0.308837891,-0.027099609,1.281005859,3.061068702,-0.374045802,2.465648855
2025-06-01T14:33:34.931963,0.278320313,-0.058105469,1.096923828,10.52671756,3.603053435,0.496183206
2025-06-01T14:33:35.437240,-0.082519531,-0.035400391,1.276855469,1.312977099,-5.022900763,-8.213740458
2025-06-01T14:33:35.942534,0.256835938,-0.0078125,1.108642578,0.290076336,-4.740458015,-8.641221374
2025-06-01T14:33:36.450436,-0.673828125,-0.213378906,0.935302734,8.20610687,-0.534351145,-5.160305344
2025-06-01T14:33:36.956030,-0.134277344,-0.049560547,0.793701172,6.358778626,4.381679389,-10.46564885
2025-06-01T14:33:37.462244,0.058105469,0.038818359,1.271972656,-0.870229008,-2.480916031,-14.41984733
2025-06-01T14:33:37.967518,-0.024414063,0.177978516,1.383300781,-2.465648855,3.870229008,-4.221374046
2025-06-01T14:33:38.472788,-0.007568359,-0.068847656,0.794921875,4.748091603,4.267175573,-6.946564885
2025-06-01T14:33:38.978084,-0.092285156,-0.092285156,1.153076172,-1.816793893,3.129770992,-2.114503817
2025-06-01T14:33:39.483432,-0.146972656,-0.043457031,1.259765625,1.900763359,3.06870229,-9.763358779
2025-06-01T14:33:39.988859,-0.614990234,-0.137939453,1.535888672,-5.152671756,3.320610687,-8
2025-06-01T14:33:40.494232,0.005371094,0.025146484,0.580810547,-1.465648855,1.984732824,3.022900763
2025-06-01T14:33:40.999751,-0.400146484,-0.175048828,0.939697266,4.297709924,-1.824427481,6.763358779
2025-06-01T14:33:41.505294,-0.137695313,-0.128173828,1.231689453,3.519083969,-12.79389313,-1.984732824
2025-06-01T14:33:42.010568,-0.318603516,-0.151367188,1.161376953,1.091603053,4.419847328,1.65648855
2025-06-01T14:33:42.515796,-0.194091797,-0.064941406,0.972900391,-0.65648855,3.816793893,4.740458015
2025-06-01T14:33:43.021010,-0.247802734,-0.045654297,0.974853516,9.41221374,0.442748092,3.541984733
2025-06-01T14:33:43.526594,0.153808594,-0.070068359,1.158447266,5.755725191,7.259541985,-10.93129771
2025-06-01T14:33:44.032940,0.000732422,-0.050048828,0.956298828,1.847328244,-7.717557252,-16.34351145
2025-06-01T14:33:44.538790,-0.122070313,-0.022216797,1.192871094,-1.770992366,1.86259542,-9.641221374
2025-06-01T14:33:45.044702,-0.425292969,-0.109130859,1.135986328,-0.190839695,7.992366412,-0.305343511
2025-06-01T14:33:45.549997,-0.235839844,-0.022460938,1.18359375,1.374045802,2.404580153,2.839694656
2025-06-01T14:33:46.055257,-0.220947266,-0.0078125,1.116699219,1.20610687,0.320610687,4.473282443
2025-06-01T14:33:46.560505,-0.194091797,-0.030517578,1.124511719,2.442748092,2.648854962,5.534351145
2025-06-01T14:33:47.065755,-0.158935547,0.038818359,1.086669922,6.221374046,-0.053435115,-2.664122137
2025-06-01T14:33:47.573367,-0.065185547,-0.063476563,0.978027344,7.34351145,5.076335878,-13.50381679
2025-06-01T14:33:48.080030,-0.028564453,-0.013427734,1.079101563,7.27480916,-1.221374046,-19.54961832
2025-06-01T14:33:48.585368,0.730712891,0.012207031,1.328857422,1.320610687,-1.496183206,-39.90839695
2025-06-01T14:33:49.090646,-0.022216797,0.081054688,1.092773438,-6.79389313,7.045801527,-4.58778626
2025-06-01T14:33:49.595916,-0.05078125,-0.001220703,1.028076172,-3.648854962,-9.801526718,17.19847328
2025-06-01T14:33:50.101185,-0.554931641,-0.090576172,1.235351563,-7.72519084,5.969465649,3.389312977
2025-06-01T14:33:50.606461,-0.094238281,-0.03515625,1.094726563,-2.030534351,-1.541984733,40.69465649
2025-06-01T14:33:51.111908,0.044189453,-0.001220703,0.912841797,1.580152672,3.076335878,14.20610687
2025-06-01T14:33:51.619365,0.022949219,-0.026855469,0.784423828,-0.816793893,5.175572519,21.41984733
2025-06-01T14:33:52.124697,0.069091797,-0.056396484,1.373046875,1.083969466,-4.511450382,7.679389313
2025-06-01T14:33:52.630079,-0.09375,-0.061279297,1.210449219,-1.984732824,1.809160305,12.21374046
2025-06-01T14:33:53.135331,0.64453125,0.015380859,1.298828125,-6.839694656,-1.435114504,11.20610687
2025-06-01T14:33:53.640580,0.6171875,0.105957031,0.704589844,-0.488549618,-3.832061069,22.09923664
2025-06-01T14:33:54.145856,-0.310302734,0.014160156,1.036132813,-2.58778626,6.099236641,10.84732824
2025-06-01T14:33:54.651359,0.499267578,0.124023438,1.386474609,1.480916031,-2.870229008,19.51908397
2025-06-01T14:33:55.157203,0.258300781,-0.034423828,1.353027344,7.603053435,-2.832061069,4.053435115
2025-06-01T14:33:55.662547,0.102050781,-0.054443359,0.722900391,2.251908397,6.961832061,-2.358778626
2025-06-01T14:33:56.167889,0.565673828,0.046386719,0.617675781,0.977099237,3.641221374,3.244274809
2025-06-01T14:33:56.673144,-0.5546875,-0.115722656,0.798095703,6.480916031,-2.946564885,1.053435115
2025-06-01T14:33:57.178412,0.217041016,-0.032958984,1.122558594,4.86259542,-0.20610687,-4.290076336
2025-06-01T14:33:57.683818,-0.110107422,-0.075683594,1.069091797,7.129770992,18.66412214,-5.916030534
2025-06-01T14:33:58.189163,-0.048339844,-0.084472656,1.324707031,6.465648855,-4.809160305,-15.55725191
2025-06-01T14:33:58.694518,-0.090087891,-0.022460938,0.985351563,-0.114503817,-4.145038168,-20.48091603
2025-06-01T14:33:59.200327,0.069824219,0.176269531,1.783203125,-8.618320611,22.90076336,1.404580153
2025-06-01T14:33:59.706368,0.213623047,-0.044921875,1.260498047,1.328244275,3.20610687,13.53435115
2025-06-01T14:34:00.211682,-0.407470703,0.062255859,0.921875,-0.27480916,-0.641221374,9.229007634
2025-06-01T14:34:00.716937,0.559082031,0.0859375,1.224853516,7.824427481,0.549618321,5.847328244
2025-06-01T14:34:01.222199,0.1015625,-0.086669922,1.012451172,2.519083969,11.48854962,-13.05343511
2025-06-01T14:34:01.727507,0.133544922,0.061279297,0.774902344,0.938931298,-4.366412214,-2.053435115
2025-06-01T14:34:02.233031,0.354248047,-0.0703125,0.991699219,4.404580153,3.58778626,-3.79389313
2025-06-01T14:34:02.738758,0.346679688,-0.012695313,1.688232422,12.17557252,1.709923664,-7.763358779
2025-06-01T14:34:03.245456,-0.068847656,-0.053466797,0.784179688,13.81679389,-6.129770992,-21.67175573
2025-06-01T14:34:03.750865,0.794921875,0.146728516,1.168701172,-8.06870229,3.870229008,-29.59541985
2025-06-01T14:34:04.256139,-0.327636719,0.020263672,1.035888672,-13.00763359,-3.312977099,1.152671756
2025-06-01T14:34:04.761419,0.349121094,-0.149658203,0.707763672,2.709923664,-8.541984733,2.694656489
2025-06-01T14:34:05.266744,0.623535156,-0.156738281,0.821044922,11.48091603,7.167938931,-6.801526718
2025-06-01T14:34:05.772087,0.297119141,0.069580078,0.913330078,1.908396947,0.465648855,-14.23664122
2025-06-01T14:34:06.277733,-0.260009766,-0.080810547,1.130859375,7.183206107,4.541984733,5.702290076
2025-06-01T14:34:06.783330,-0.127685547,-0.126220703,0.982177734,6.312977099,-1.007633588,-15.86259542
2025-06-01T14:34:07.288893,-0.461181641,-0.05859375,1.669921875,-0.671755725,2.694656489,-14.0610687
2025-06-01T14:34:07.794158,-0.062988281,-0.102050781,0.963867188,4.679389313,5.740458015,-13.5648855
2025-06-01T14:34:08.299691,-0.257324219,-0.046875,1.099853516,-2.740458015,6.824427481,-14.6259542
2025-06-01T14:34:08.805011,-0.142578125,0.011474609,1.299560547,-5.244274809,3.893129771,-5.015267176
2025-06-01T14:34:09.310408,-0.315429688,-0.002441406,1.096923828,1.496183206,-1.625954198,-4.221374046
2025-06-01T14:34:09.818277,-0.077392578,-0.070556641,0.959228516,1.480916031,2.984732824,-6.183206107
2025-06-01T14:34:10.324122,-0.256103516,-0.048583984,1.051269531,2.770992366,-2.282442748,1.916030534
2025-06-01T14:34:10.829901,0.302246094,0.038330078,0.823974609,3.854961832,10.92366412,-7.022900763
2025-06-01T14:34:11.335197,0.138427734,-0.283447266,1.131591797,3.114503817,29.10687023,-4.854961832
2025-06-01T14:34:11.840570,-0.425048828,0.045166016,1.624511719,2.671755725,18.7480916,-4.778625954
2025-06-01T14:34:12.345849,-0.366699219,-0.264892578,1.316162109,2.526717557,4.900763359,-6.190839695
2025-06-01T14:34:12.851260,0.911865234,-0.003662109,1.180419922,0.06870229,10.40458015,-1.282442748
2025-06-01T14:34:13.356649,0.417480469,0.062011719,0.967285156,1.603053435,4.679389313,11.38167939
2025-06-01T14:34:13.862661,0.18359375,-0.102050781,0.958496094,7.259541985,2.320610687,-2.221374046
2025-06-01T14:34:14.368087,0.268310547,0.019287109,1.210693359,2.244274809,3.106870229,-13.46564885
2025-06-01T14:34:14.873317,-0.029541016,-0.053710938,1.365966797,-1.702290076,-0.106870229,-5.374045802
2025-06-01T14:34:15.378567,0.191162109,0.076171875,0.934082031,0.687022901,6,-0.374045802
2025-06-01T14:34:15.883808,0.060791016,-0.05078125,0.472412109,2.847328244,12.12977099,-3.305343511
2025-06-01T14:34:16.391250,-0.447509766,-0.016601563,0.76953125,4.320610687,10.60305344,-7.152671756
2025-06-01T14:34:16.898763,-0.435302734,-0.066650391,0.579101563,-1.786259542,-0.045801527,-2.328244275
2025-06-01T14:34:17.404799,-0.340820313,-0.133544922,0.739990234,2.595419847,7.969465649,1.41221374
2025-06-01T14:34:17.910145,-0.106933594,-0.054199219,1.107421875,4.213740458,3.824427481,-2.961832061
2025-06-01T14:34:18.415452,-0.111816406,-0.028564453,1.005615234,1.679389313,5.27480916,-4.778625954
2025-06-01T14:34:18.920746,0.327392578,-0.046630859,0.607421875,4.854961832,-5.86259542,-3.221374046
2025-06-01T14:34:19.426084,-0.397460938,-0.231445313,1.397216797,-5.297709924,36.70992366,-2.114503817
2025-06-01T14:34:19.931703,-0.663818359,-0.095947266,1.471191406,3.022900763,12.38167939,-7.86259542
2025-06-01T14:34:20.437207,-0.390380859,-0.038330078,0.986328125,5.022900763,4.297709924,-10.95419847
2025-06-01T14:34:20.942851,-0.237792969,-0.078613281,1.179931641,-3.732824427,0.427480916,-9.114503817
2025-06-01T14:34:21.449858,-0.609130859,-0.098632813,1.117919922,-0.954198473,-1.58778626,12.90076336
2025-06-01T14:34:21.955133,-0.241699219,-0.182861328,1.10546875,6.786259542,3.022900763,13.29770992
2025-06-01T14:34:22.460376,-0.436767578,-0.133789063,0.809326172,8.335877863,3.045801527,-8.648854962
2025-06-01T14:34:22.965668,0.215332031,0.08984375,1.165527344,-1.946564885,0.20610687,-17.15267176
2025-06-01T14:34:23.473766,-0.345947266,-0.158203125,1.234619141,-0.816793893,-16.78625954,-4.519083969
2025-06-01T14:34:23.979505,0.3828125,-0.016601563,0.913085938,-2.618320611,2.541984733,-5.198473282
2025-06-01T14:34:24.486609,0.802978516,-0.060791016,1.009277344,-2.961832061,4.526717557,2.770992366
2025-06-01T14:34:24.993510,0.097167969,0.076660156,1.381347656,5.755725191,-1.786259542,12.48091603
2025-06-01T14:34:25.498793,0.414306641,0.022460938,1.639892578,11.96183206,0.267175573,-11.17557252
2025-06-01T14:34:26.004048,-0.124755859,-0.015136719,1.362304688,0.13740458,2.145038168,-14.46564885
2025-06-01T14:34:26.509425,0.312011719,-0.075683594,0.856689453,1.877862595,2.564885496,-4.160305344
2025-06-01T14:34:27.014701,0.220214844,-0.139160156,0.509277344,2.427480916,9.114503817,-7.465648855
2025-06-01T14:34:27.523354,-0.911621094,-0.051025391,1.266845703,-3.633587786,4.854961832,-4.229007634
2025-06-01T14:34:28.029520,0.201904297,-0.046875,0.618652344,9.374045802,-1.755725191,0.229007634
2025-06-01T14:34:28.534783,-0.426269531,-0.183837891,0.466796875,4.244274809,-5.198473282,-17.17557252
2025-06-01T14:34:29.040941,-0.553466797,-0.060058594,0.899169922,-5.229007634,-3.061068702,-2.984732824
2025-06-01T14:34:29.546272,0.039550781,-0.023681641,1.062255859,3.015267176,1.229007634,-0.076335878
2025-06-01T14:34:30.053359,0.184326172,-0.031005859,0.927978516,1.267175573,1.549618321,-4.755725191
2025-06-01T14:34:30.559230,-0.193603516,0.046875,0.942138672,-2.572519084,0.297709924,-6.625954198
2025-06-01T14:34:31.067194,-0.041259766,-0.033935547,1.119384766,-0.503816794,3.641221374,-5.580152672
2025-06-01T14:34:31.572502,-0.163818359,-0.033447266,0.827148438,-0.122137405,-1.358778626,-1.870229008
2025-06-01T14:34:32.077773,-0.209960938,0.072998047,0.879882813,-1.396946565,8.709923664,1.450381679
2025-06-01T14:34:32.583075,-0.207519531,-0.043701172,1.104248047,4.480916031,2.854961832,4.908396947
2025-06-01T14:34:33.088495,0.032226563,-0.012451172,1.088134766,4.687022901,2.297709924,-3.778625954
2025-06-01T14:34:33.594276,0.294433594,0.014648438,0.728027344,1.152671756,-11.46564885,-12.03816794
2025-06-01T14:34:34.101319,-0.331054688,-0.141601563,0.597900391,-14.20610687,36.52671756,-6.641221374
2025-06-01T14:34:34.609577,-0.187988281,0.101318359,1.157958984,4.908396947,-8,10.51145038
2025-06-01T14:34:35.114864,0.271484375,0.059082031,1.03125,5.259541985,2.465648855,4.557251908
2025-06-01T14:34:35.620116,0.163330078,-0.061767578,1.014160156,9.908396947,3.801526718,-20.88549618
2025-06-01T14:34:36.125342,0.34765625,-0.033935547,1.282958984,-2.160305344,-3.458015267,-28.05343511
2025-06-01T14:34:36.630749,0.020507813,0.021972656,1.103759766,-7.72519084,0.160305344,-3.786259542
2025-06-01T14:34:37.139252,-0.320800781,-0.114501953,0.989746094,-1.366412214,1.045801527,0.755725191
2025-06-01T14:34:37.645517,0.239013672,0.027587891,0.919677734,2.251908397,0.580152672,6.763358779
2025-06-01T14:34:38.150757,0.033691406,-0.034179688,0.894287109,1.335877863,1.786259542,-1.435114504
2025-06-01T14:34:38.655961,0.288574219,-0.053955078,0.927490234,2.251908397,-0.030534351,1.984732824
